symbol	baseMean	log2FoldChange	lfcSE	pvalue	padj	ensembl
Cct5	11837.1475919877	-0.0461058329077634	0.0748918493667717	0.487697608622029	0.746460669366476	ENSMUSG00000022234
Dram1	129.70228818104	-0.065000479792407	0.175325869352675	0.487827650472813	0.746460669366476	ENSMUSG00000020057
Efna4	420.058090132906	0.0628503678371561	0.140016141091368	0.487829539157936	0.746460669366476	ENSMUSG00000028040
Evl	267.543223315244	0.0654385273337113	0.186525054505866	0.487817919103236	0.746460669366476	ENSMUSG00000021262
Il15	18.9732440930522	0.0556031758160785	0.292166132151671	0.487868284980665	0.746460669366476	ENSMUSG00000031712
Srl	37.3075896914819	-0.0657863962938385	0.233844646458126	0.487879287360739	0.746460669366476	ENSMUSG00000022519
Cmtm4	2040.68591766185	-0.0577869153800513	0.108261437621588	0.488198698398867	0.746800205638606	ENSMUSG00000096188
Oas1e	11.1994928948127	0.0509569022890544	0.301726077807967	0.48817524055889	0.746800205638606	ENSMUSG00000066867
Sys1	1305.63607827907	-0.05455855043897	0.096736473582834	0.488252718816445	0.746808271991607	ENSMUSG00000045503
Cers6	4504.74048379862	0.0647693898005245	0.172171093151247	0.488421269201205	0.746916308337979	ENSMUSG00000027035
Cr1l	1785.21833556863	0.0511147466232209	0.0869726256941748	0.488463996610627	0.746916308337979	ENSMUSG00000016481
Irak1bp1	174.724852160691	0.0637755938165604	0.153416270646693	0.488469614441137	0.746916308337979	ENSMUSG00000032251
4732440D04Rik	89.1558313430274	-0.0659472854193836	0.215029808571462	0.488532078496612	0.746937269717375	ENSMUSG00000090031
Dnah17	10.6754605893691	0.0523960491514808	0.298870885668093	0.488783429867252	0.746957604728482	ENSMUSG00000033987
Hdgf	6705.33811020092	-0.045158615368159	0.0730941623738485	0.488762420072857	0.746957604728482	ENSMUSG00000004897
Orai3	204.636748743285	0.0649632732046752	0.178106998571869	0.488790848027696	0.746957604728482	ENSMUSG00000043964
Pcsk5	20.5036509493714	-0.0629633306482615	0.26384312237194	0.48870512024506	0.746957604728482	ENSMUSG00000024713
Snrnp25	362.511192217407	-0.0607533475651132	0.123616718626092	0.488614189726005	0.746957604728482	ENSMUSG00000040767
Trpm2	20.2790309142311	0.0628924966065336	0.264148342035065	0.488837920692413	0.746957604728482	ENSMUSG00000009292
Fam98b	191.574129750246	0.0633727579325745	0.148565781401529	0.488975675555125	0.7470935822783	ENSMUSG00000027349
Ppp2r2b	15.3388900417745	0.0602577347392427	0.276972211418931	0.489198484199354	0.747359471273844	ENSMUSG00000024500
Atp13a1	3209.78511529667	0.0515672227725926	0.0884647419995214	0.489396814292791	0.747364353565147	ENSMUSG00000031862
Pld2	1038.9999884702	-0.0613884006986645	0.128798950045019	0.489356569896181	0.747364353565147	ENSMUSG00000020828
Slc8a2	10.8823611921834	0.049150290436747	0.304473374465788	0.489341650408473	0.747364353565147	ENSMUSG00000030376
Tnk2	2831.0919012761	0.0494185757452179	0.0829346626544908	0.489329827588635	0.747364353565147	ENSMUSG00000022791
Ube2q1	2007.17586978794	0.0513725976587198	0.0879840397579024	0.489524829923249	0.747485337827586	ENSMUSG00000042572
Cops4	2055.1717267449	-0.0513872628830495	0.0881688558885725	0.489984949124847	0.748113356646667	ENSMUSG00000035297
Ccdc174	406.869482333533	-0.0629304787176353	0.14480665880883	0.490038403000761	0.748120411955322	ENSMUSG00000034083
Pcdhga6	28.0737573319	0.0637085387941039	0.256330423260216	0.490388343913389	0.748564597693413	ENSMUSG00000103793
St3gal2	1352.48373944543	-0.052605480294725	0.09168640329496	0.490427080094568	0.748564597693413	ENSMUSG00000031749
Gemin5	1295.36038198892	-0.0606347379545525	0.124781034346843	0.490700286544757	0.748683237711949	ENSMUSG00000037275
H2bu1-ps	30.4960181330483	-0.0624243152576516	0.26512514717083	0.490670212484649	0.748683237711949	ENSMUSG00000080712
Ndufc1	541.265007021867	0.0611343279868962	0.128271625412937	0.490641456845105	0.748683237711949	ENSMUSG00000037152
Slc16a11	21.7439264650993	0.0606346974935443	0.27438486664367	0.490607705660138	0.748683237711949	ENSMUSG00000040938
Dnajc5	4378.1692230472	-0.0512429802220348	0.088105509959792	0.491004677788217	0.749073059521559	ENSMUSG00000000826
Gm50432	90.6744918582586	-0.0651501113285402	0.194794215429445	0.491239803538168	0.749193926009947	ENSMUSG00000118052
Lonrf3	15.2954151964188	0.0589305417304491	0.280702862595712	0.491279515711222	0.749193926009947	ENSMUSG00000016239
Tcf4	515.422437730528	0.0627047393452633	0.144155401822448	0.491202508711675	0.749193926009947	ENSMUSG00000053477
Zcchc24	55.1503186698431	0.0654336776911937	0.225582187743981	0.491258901580201	0.749193926009947	ENSMUSG00000055538
Mrpl33	2703.26625929955	0.0548234842263818	0.0988685408323827	0.491378636895715	0.749270500372485	ENSMUSG00000106918
Inf2	879.286189766575	0.0555183320299128	0.1013095176527	0.491536929429141	0.749270750178715	ENSMUSG00000037679
Kat2b	788.230380744622	0.0609884275169082	0.128086134909055	0.491487904130789	0.749270750178715	ENSMUSG00000000708
Plk2	16415.5640789548	-0.0595174717425149	0.118694664875176	0.49156839070131	0.749270750178715	ENSMUSG00000021701
Sarm1	9.8201647928465	0.0525292333477855	0.297732552073197	0.491574432770644	0.749270750178715	ENSMUSG00000050132
Morn4	80.9817552495337	0.0651662553900959	0.198023615224738	0.491673271293572	0.7492723083873	ENSMUSG00000049670
Xrcc4	405.629998200878	0.0616909396699733	0.13408374924558	0.49165785075028	0.7492723083873	ENSMUSG00000021615
Dchs1	56.3965657375224	-0.0654179756317707	0.216552784006532	0.491751131482393	0.749307486659525	ENSMUSG00000036862
Elp3	1322.58172971585	-0.0519425227852231	0.0902782149138674	0.491794176133258	0.749307486659525	ENSMUSG00000022031
Cir1	39.7216864986678	-0.0651672433858168	0.232005946844586	0.491934962531685	0.749447456840236	ENSMUSG00000041777
Nr2f2	129.589149488731	0.0645423068778749	0.180630248431091	0.492069442670956	0.749577792753212	ENSMUSG00000030551
Prr7	39.2036809702253	-0.064643278580164	0.242390965235908	0.492179324675947	0.749670635716396	ENSMUSG00000034686
5033403F01Rik	9.05395996684015	0.0466439225008369	0.307629240734279	0.492236359411088	0.749677115311393	ENSMUSG00000096932
Znrd1	212.297130962688	0.0631777611453243	0.153132153340222	0.492281447782808	0.749677115311393	ENSMUSG00000036315
CAAA01118383.1	348.961513135557	0.0602928434202022	0.124108092070949	0.492404028637096	0.749754716205989	ENSMUSG00000063897
Gm14276	23.277309735329	-0.0634837966494897	0.255254190726223	0.492454696452156	0.749754716205989	ENSMUSG00000082163
Wnk2	64.6490730081384	-0.0649625195055263	0.195248493715167	0.492479223836871	0.749754716205989	ENSMUSG00000037989
Lratd2	1690.95411254703	0.0514456728450199	0.0891552493300486	0.492558603739448	0.749801054182069	ENSMUSG00000072568
Ssb	3941.59396578026	-0.0447893539669183	0.0731573475574832	0.492609548485534	0.749804101619313	ENSMUSG00000068882
Kcna2	11.0470201321154	-0.050917448338695	0.300552151571854	0.492658945200394	0.749804792417051	ENSMUSG00000040724
Gm15265	19.2837448395863	-0.0573048211443966	0.285320023725073	0.492723058218416	0.749827878405299	ENSMUSG00000086288
Brd7	763.736171421879	-0.0564356249507971	0.105294795192765	0.492805342577697	0.749875605034443	ENSMUSG00000031660
Gng5	561.015386927994	0.0624069098480864	0.143508514778098	0.492852315084321	0.749875605034443	ENSMUSG00000068523
Aldoa	12838.4199172794	0.0554127950590968	0.101616298013371	0.493035136739135	0.749982491416315	ENSMUSG00000030695
Gpat3	129.71972525121	0.0646765825834006	0.188641924376573	0.493014725765108	0.749982491416315	ENSMUSG00000029314
Mycbp	566.205334801893	0.0597886843913703	0.121498201034716	0.49306942908258	0.749982491416315	ENSMUSG00000028647
Mink1	1015.34575754903	-0.057243633757482	0.108785003769076	0.493215035791102	0.750129489558193	ENSMUSG00000020827
Gm10382	20.6648856325806	0.0618983302877399	0.265617302383513	0.493309306679262	0.75019838974849	ENSMUSG00000072612
2210017I01Rik	176.574540156257	0.0642263182450256	0.18123019988572	0.494207093449416	0.750371919885535	ENSMUSG00000103523
Adam11	12.0849689267277	0.0533129738958874	0.295362488387844	0.49366134058889	0.750371919885535	ENSMUSG00000020926
Csnk2a3	15.7167413289468	-0.0595784341320766	0.276721069021179	0.493646999009012	0.750371919885535	ENSMUSG00000101523
Dhrs4	723.179751753731	0.0587428191855304	0.116157335872696	0.493773036302045	0.750371919885535	ENSMUSG00000022210
Farp2	195.325157641517	-0.0628603949390895	0.152491902782469	0.494111472107554	0.750371919885535	ENSMUSG00000034066
Gm37906	37.311106655782	0.0646335004086613	0.237592207290749	0.493805952742573	0.750371919885535	ENSMUSG00000104315
Gm42798	28.8122373564947	-0.0606956847707452	0.271531843931021	0.493927156746983	0.750371919885535	ENSMUSG00000106717
Gm9967	43.6667312286417	0.0635572001888602	0.252372490286808	0.493844745966585	0.750371919885535	ENSMUSG00000055323
Kank3	273.238539221122	-0.0612996610907081	0.133570058176811	0.493963335002378	0.750371919885535	ENSMUSG00000042099
Lemd1	12.3204149581309	0.0562294938193596	0.287809403620252	0.494186125781405	0.750371919885535	ENSMUSG00000079330
Mtch2	2469.46157069516	-0.0470643795301424	0.078453393476528	0.493564103840599	0.750371919885535	ENSMUSG00000027282
Phrf1	1838.84032805612	0.0507509077881948	0.0877659771850227	0.494106070059801	0.750371919885535	ENSMUSG00000038611
Ppp2r2c	178.651558077441	0.0650285028153404	0.20981982921977	0.493862808825827	0.750371919885535	ENSMUSG00000029120
Shprh	670.38988100062	0.0611674411793627	0.132282177096637	0.493870459873248	0.750371919885535	ENSMUSG00000090112
Synpo2l	33.5043461369212	-0.0645623571776789	0.238259442985744	0.494037589774918	0.750371919885535	ENSMUSG00000039376
Trappc4	1265.17490846266	0.0530017142409878	0.0940348494859913	0.493730135473047	0.750371919885535	ENSMUSG00000032112
Zhx2	257.865335750425	-0.0637505965278015	0.17035265727125	0.494408720459827	0.750603666380393	ENSMUSG00000071757
Mir23a	73.6309399180385	-0.0649163035739582	0.210887800179283	0.494615396739277	0.750843031910992	ENSMUSG00000065611
2700046G09Rik	31.2965304322856	0.0637001652810584	0.249115689876069	0.494809679875643	0.750876020501948	ENSMUSG00000097787
Arhgef39	45.4484595417656	-0.0649121733161638	0.215065375838566	0.494801721300582	0.750876020501948	ENSMUSG00000051517
Crocc	67.4608842020283	-0.0648187386293929	0.226721918494947	0.494833179046192	0.750876020501948	ENSMUSG00000040860
Lca5	58.1138811167228	0.0648671018760447	0.224236267617386	0.494791249708871	0.750876020501948	ENSMUSG00000032258
Eed	1178.02902332721	0.0576290707086888	0.111515797300472	0.49496946984859	0.751008445882975	ENSMUSG00000030619
Slc35b4	414.072354849743	-0.0623118108183974	0.146738977851109	0.495163838977406	0.751228957529597	ENSMUSG00000018999
Ears2	281.171778548662	-0.0610655329730184	0.133205903712477	0.495302034671331	0.751364211423388	ENSMUSG00000030871
Gm16283	13.4664825266491	-0.0542308349138773	0.292509400501588	0.495581643267662	0.751639518350716	ENSMUSG00000087020
Gm6375	29.9545818694076	0.0608258284832874	0.26949626203692	0.495567319835971	0.751639518350716	ENSMUSG00000107950
Vps52	1222.43021688475	0.0554632441627307	0.103053688043015	0.495726965458625	0.751785498992886	ENSMUSG00000024319
Apol8	41.342458247505	-0.0646847845680526	0.223364940115661	0.495962974574165	0.751890484003277	ENSMUSG00000056656
Esrp1	3942.2251181499	0.0461078039643813	0.0768899394135345	0.496116700307178	0.751890484003277	ENSMUSG00000040728
Fut1	159.476902268629	0.0635373890055533	0.171643603786848	0.496139745612867	0.751890484003277	ENSMUSG00000008461
Hoxc13	42.8341353875217	0.0646945941458528	0.218006533397106	0.496134578839885	0.751890484003277	ENSMUSG00000001655
Mllt11	108.594973706281	0.0638806162410044	0.179507247134686	0.495984503429618	0.751890484003277	ENSMUSG00000053192
Rnf10	2805.02693685066	0.0532293372921767	0.0956235055915272	0.49607433186313	0.751890484003277	ENSMUSG00000041740
Tpd52	1323.10280604042	-0.05883590278284	0.118284261908281	0.495965866180398	0.751890484003277	ENSMUSG00000027506
Rell1	706.193167384178	0.0571563797958601	0.110220935122071	0.496355115832162	0.752142470281773	ENSMUSG00000047881
Ddx49	1520.4380808596	-0.0503125718067506	0.0873370840470347	0.496482588988861	0.752261226714405	ENSMUSG00000057788
Gm36953	9.49011261964468	-0.0446538718132228	0.309538657591153	0.496561190000927	0.752305916813113	ENSMUSG00000104135
Mad1l1	1215.03036703902	-0.0574429272419858	0.111690721404989	0.496638515710848	0.752348666141619	ENSMUSG00000029554
Lnx2	508.520547075786	-0.0594231384066324	0.12237329927334	0.496690691191965	0.752353311158878	ENSMUSG00000016520
Adgb	13.6010032575591	-0.0489763882225699	0.302886334728034	0.496905912937313	0.752530504764693	ENSMUSG00000050994
Ap1m1	318.867042243387	-0.0604306007485565	0.129743071628598	0.496882962391175	0.752530504764693	ENSMUSG00000003033
Nr4a1	83.8076623934608	-0.0643449940350472	0.199479994973778	0.496969591109529	0.752552548759314	ENSMUSG00000023034
Dlst	3981.49808919296	0.047591877100768	0.0806188516266539	0.497117139894186	0.752569267321129	ENSMUSG00000004789
Kin	202.459267444253	0.0627053516406586	0.157620551952841	0.497128001650772	0.752569267321129	ENSMUSG00000037262
Zfp90	186.085966444023	-0.0622322146447143	0.149671264368969	0.497069145359616	0.752569267321129	ENSMUSG00000031907
Il17rd	140.935901483592	-0.0628478608560938	0.160540050039325	0.497217239497153	0.752629988054183	ENSMUSG00000040717
Gm47139	10.7643822650012	0.0504314860860219	0.300135807115473	0.497315322638775	0.75264575595778	ENSMUSG00000113106
Nsa2	484.452343528332	-0.0612043416426435	0.137367032803327	0.497325913026149	0.75264575595778	ENSMUSG00000060739
Adipor2	3091.63984746688	-0.0488804644265513	0.0839468441587107	0.497630274584075	0.752957610531163	ENSMUSG00000030168
Slc6a17	106.151845242878	0.0634896789395613	0.176084397924294	0.497624888593153	0.752957610531163	ENSMUSG00000027894
Gm5176	9.74737264845192	-0.048605370292585	0.303291978589348	0.497816987104469	0.752987360699579	ENSMUSG00000111997
Ptcd3	1771.7209401635	-0.0534829841621194	0.0970830337616315	0.49771777677509	0.752987360699579	ENSMUSG00000063884
Rmi1	76.1101812544777	-0.0638178553528955	0.186181022048577	0.497895689548743	0.752987360699579	ENSMUSG00000035367
Slc26a2	1125.88026036396	-0.0557463451106988	0.105132986424156	0.497767485694087	0.752987360699579	ENSMUSG00000034320
Zfp931	25.3939485355603	-0.0625284538716035	0.255697458203664	0.497846623565627	0.752987360699579	ENSMUSG00000078861
Phykpl	337.941573097236	0.0606152550209336	0.132652419117447	0.497995799120206	0.753064420345628	ENSMUSG00000020359
Rab27a	251.568115833566	0.062064806726178	0.14977288284483	0.498233006987485	0.753348763032795	ENSMUSG00000032202
Ndufs7	2385.30357618177	0.0578534099018715	0.114781763425403	0.498331818796252	0.753423809726495	ENSMUSG00000020153
Kdm4a	3298.22961931688	0.0515819820805965	0.0915554876369043	0.49852762970488	0.753496772600509	ENSMUSG00000033326
Pccb	352.992076553342	-0.0605925144746102	0.133086291303164	0.498490577149434	0.753496772600509	ENSMUSG00000032527
Snrpe	1592.86971631987	-0.052998142320256	0.0958357227512208	0.49848942018596	0.753496772600509	ENSMUSG00000090553
Parp12	359.78188499919	0.0628984402781565	0.166088679261134	0.498663117643917	0.753627203541956	ENSMUSG00000038507
Prr12	194.34457130188	0.0624979681726239	0.158392281269068	0.498769508901744	0.753639301348725	ENSMUSG00000046574
Rhbdl3	63.5544402495867	0.0642684606278195	0.21714540465748	0.498741957280617	0.753639301348725	ENSMUSG00000017692
Enox2	247.945132133256	-0.0610822439121553	0.138665914241508	0.499004954734888	0.75392070084206	ENSMUSG00000031109
Cherp	392.248586078455	0.0610218004913497	0.138319375934414	0.499199385473558	0.754025935283373	ENSMUSG00000052488
Stoml1	257.804174868495	0.0622708232990771	0.155533152037952	0.499222262505173	0.754025935283373	ENSMUSG00000032333
Twnk	595.080825193803	0.0605582228020947	0.133629710888091	0.499142726100867	0.754025935283373	ENSMUSG00000025209
Sdc1	40053.816919164	-0.0443978050755033	0.0738339827677287	0.499398994074547	0.75420680930467	ENSMUSG00000020592
Ttll10	120.678969306171	-0.0632540620312333	0.177310197909049	0.499440475221663	0.75420680930467	ENSMUSG00000029074
Gm5577	8.65254050418805	0.047712791467056	0.304305517642305	0.499787969089377	0.7546571739059	ENSMUSG00000084950
Gm45412	37.168217876425	0.063980964276043	0.227221298649874	0.499841856695762	0.754664161286989	ENSMUSG00000110256
Prx	33.8682731779865	0.063430563680587	0.241014479033459	0.499936832862622	0.754733176927016	ENSMUSG00000053198
Ppm1m	107.890647133905	-0.063923151662594	0.202851244119759	0.500024425340657	0.754791033226807	ENSMUSG00000020253
Map10	15.4832404185786	0.0587410995140387	0.275704195917567	0.500208851934293	0.754995035628903	ENSMUSG00000050930
9430065F17Rik	9.45423197371054	0.0373339289683842	0.317274284572705	0.50034498863942	0.755121587524213	ENSMUSG00000097360
Trp53	527.970478408314	0.0609246657407147	0.139154308354792	0.500391276536933	0.755121587524213	ENSMUSG00000059552
Cd3eap	1938.69541374095	0.0591267689343336	0.123947125668762	0.50053384546139	0.755188833820693	ENSMUSG00000047649
Celsr3	8.57638050845427	0.042277466623016	0.311860193768919	0.500736603764472	0.755188833820693	ENSMUSG00000023473
Foxn3	1455.84860654111	-0.057197242170747	0.113164453522814	0.500779896841059	0.755188833820693	ENSMUSG00000033713
Gm48405	10.0872678968759	0.0458269663291234	0.307071719132661	0.500641351764181	0.755188833820693	ENSMUSG00000113385
Snx1	1577.61875651539	-0.0490932031205554	0.0854236223763773	0.500780898354074	0.755188833820693	ENSMUSG00000032382
Syde2	118.262822298887	-0.0635159513396693	0.190715456452403	0.500704663647886	0.755188833820693	ENSMUSG00000036863
Zfp672	524.542476030285	-0.0583849806202999	0.11936118506531	0.500608817880972	0.755188833820693	ENSMUSG00000049755
Gm11472	28.7436408919509	0.0632921362189456	0.240844640599541	0.500831859049675	0.755191346519786	ENSMUSG00000081946
